artist_id,artist_name,month,royalties_usd,spotify_streams,instagram_followers,twitter_followers,track_release_date
A00260,Samuel Christian,2025-08,15824.23,597706,428667,153556,2023-11-03
A00377,Deborah Robbins,2025-08,7454.13,166658,311757,197221,2023-09-23
A00202,Shawn Fischer,2025-08,4515.04,692995,77263,71704,2022-10-09
A00190,Karen Perez,2025-08,10389.11,429936,171616,119565,2024-03-02
A00235,Steven Fitzpatrick,2025-08,12086.73,141973,381349,155715,2025-01-12
A00268,Whitney Henderson,2025-08,3695.07,410182,10430,107290,2022-10-06
A00327,Thomas Watts,2025-08,6967.02,208941,496314,23808,2024-09-02
A00050,Lori Murillo MD,2025-08,5471.75,12023,183862,136949,2023-07-16
A00427,Mary Rodriguez,2025-08,19669.57,407977,192947,143098,2023-02-19
A00218,Keith Maldonado,2025-08,12414.48,178786,86747,13944,2023-11-21
A00324,William Bridges,2025-08,751.67,787218,489149,106258,2025-07-27
A00139,Marcus Holmes,2025-08,1515.06,321266,448765,108357,2025-04-01
A00144,David Jennings,2025-08,13878.65,180345,90034,5814,2022-09-27
A00271,Sherry Barton,2025-08,7093.64,670269,85142,185967,2023-11-26
A00082,Carlos Cox,2025-08,1014.38,18280,229066,120209,2023-08-01
A00278,Laura Gill,2025-08,14711.93,724011,493632,153905,2025-08-03
A00232,Jake Schmidt,2025-08,7985.67,343556,170674,36987,2022-09-18
A00453,Teresa Roberts,2025-08,18397.83,370979,56124,193712,2023-03-05
A00123,Robert Walters,2025-08,14126.52,685869,425919,30166,2024-12-31
A00074,Michael Miller,2025-08,9460.28,685616,229607,142779,2024-05-19
A00085,Daniel Downs,2025-08,18487.42,629691,165162,40605,2024-03-14
A00257,Judy Gonzalez,2025-08,3568.92,328244,417287,83440,2023-05-24
A00289,Amy West,2025-08,19064.54,820467,162893,143737,2023-06-21
A00440,William Andrews,2025-08,18409.66,670378,8800,42993,2023-08-19
A00468,Mark Guerra,2025-08,3644.1,618216,347009,77893,2023-04-06
A00056,Mary Stanton,2025-08,15413.19,182678,252637,1901,2024-06-23
A00272,Deanna Brown,2025-08,11321.84,860845,69610,11518,2025-01-23
A00064,Colin Reyes,2025-08,13499.64,246576,62479,160364,2025-02-24
A00098,James Baker,2025-08,3450.57,687337,413288,179062,2023-02-19
A00111,Seth Harris,2025-08,18229.4,349453,214862,5815,2024-07-04
A00209,Pamela Hughes,2025-08,13223.89,678866,223253,31971,2024-08-29
A00189,Christopher Jackson,2025-08,16631.37,534173,322787,160668,2024-08-30
A00246,Elizabeth Williamson,2025-08,17560.39,743248,288894,20953,2023-11-03
A00007,Andrea Webster,2025-08,9176.0,767797,238781,128478,2024-06-23
A00325,Virginia Reed,2025-08,17418.13,96528,58119,139761,2025-06-29
A00165,Mary Russell,2025-08,11346.96,832733,496119,58871,2024-09-27
A00241,Lauren Rodriguez,2025-08,11573.15,950776,495434,198819,2022-09-07
A00162,Ryan Mendoza,2025-08,15516.22,674525,19049,183869,2023-05-18
A00449,Julie Hunt,2025-08,18500.3,409609,300416,55084,2023-07-08
A00204,William Little,2025-08,1948.69,178041,211324,23024,2024-08-19
A00112,Julie Carroll,2025-08,16423.65,904161,215827,10834,2024-02-04
A00126,Mark Mullins,2025-08,16719.79,624288,221896,936,2023-03-26
A00418,Krystal Jones MD,2025-08,17793.01,898576,400488,19661,2023-01-13
A00330,Donna Hood,2025-08,10002.0,588256,203641,968,2025-04-11
A00106,Adam Perez,2025-08,16186.44,924623,475081,93842,2025-02-01
A00022,Stacy Warren,2025-08,1602.05,982046,479902,158765,2023-09-08
A00433,Jennifer Hopkins,2025-08,10857.8,875229,211570,120862,2025-02-08
A00206,Bernard Butler,2025-08,7716.69,82475,125672,50267,2023-04-01
A00078,Mark Alvarado,2025-08,160.27,468522,172561,26732,2024-06-06
A00225,Sheila Farley,2025-08,8911.54,441396,167888,168410,2023-10-14
A00371,Devon Walters,2025-08,12001.61,667800,335780,18694,2024-05-19
A00245,Taylor Ross,2025-08,10562.17,752597,17680,43912,2024-02-07
A00265,Christian Nguyen,2025-08,12259.12,40943,4524,82475,2024-01-10
A00387,Mr. Keith Mata,2025-08,14060.52,717118,374975,28296,2024-03-16
A00333,Lisa Williams,2025-08,1197.61,920651,289946,71235,2024-09-02
A00232,Calvin Dominguez,2025-08,10173.68,820399,87884,42780,2023-03-27
A00443,Amy Peterson,2025-08,18177.03,149634,237709,123734,2024-07-01
A00353,Tanya Smith,2025-08,16806.09,60407,425887,168893,2025-01-07
A00202,Kimberly Carter,2025-08,4124.0,932789,316021,26295,2023-07-20
A00267,Katie Sexton,2025-08,4642.93,454249,36392,181466,2024-10-21
A00131,Adam Ford,2025-08,11455.97,825753,53864,13583,2025-01-13
A00461,Blake Joyce,2025-08,4372.19,224411,41357,176549,2024-10-06
A00269,Donna Martin,2025-08,16708.96,403257,338642,158393,2025-07-31
A00266,Paul Jackson,2025-08,18990.5,976464,86487,97573,2023-10-05
A00289,Mr. Devin Stewart,2025-08,15827.98,359579,266511,35693,2024-04-02
A00114,Karina Contreras,2025-08,19897.9,623923,364266,4253,2022-12-15
A00409,Sandra Hernandez,2025-08,4910.83,871903,225866,163095,2023-10-28
A00085,Jonathan Collins,2025-08,10845.08,211417,343008,96642,2024-08-06
A00416,Bill Perez,2025-08,17618.6,712229,358008,131561,2024-03-23
A00417,Tracy Watson,2025-08,4428.82,628960,34826,105974,2025-08-03
A00045,Joan Phillips,2025-08,10668.68,354289,302471,44382,2024-01-29
A00058,Melissa Taylor,2025-08,7480.63,840082,348503,139456,2024-04-19
A00186,Daniel Richardson,2025-08,7326.69,417695,254116,36695,2024-12-20
A00326,Colleen Allen,2025-08,5384.61,220968,347429,127545,2023-01-01
A00253,Ashley Chapman,2025-08,7148.04,137229,189974,195673,2025-05-12
A00026,Jacqueline Williams,2025-08,13361.16,553167,250998,21524,2024-11-16
A00067,Kenneth Gomez,2025-08,15917.17,317288,369475,170980,2024-01-20
A00492,Wesley Daugherty,2025-08,17536.0,607233,195055,135640,2023-07-07
A00091,Mr. Mario Adams,2025-08,6026.1,692023,295032,146088,2023-07-10
A00227,John Carlson,2025-08,3147.14,721885,368334,94032,2024-08-02
A00474,Theresa Oliver,2025-08,19118.0,314051,432409,116540,2024-05-03
A00433,Michael Gordon,2025-08,6493.69,743800,146360,96944,2023-06-30
A00354,Edward Obrien,2025-08,12598.59,362210,214950,96891,2022-09-20
A00140,Jill Morris,2025-08,16957.01,162260,390615,33329,2025-02-07
A00223,Gabriel Solomon,2025-08,3839.76,736226,397877,49819,2022-09-09
A00261,Rachel Hernandez,2025-08,14968.0,210156,489382,176508,2024-09-13
A00144,Denise Lewis,2025-08,11382.81,199633,135162,79837,2022-12-06
A00362,Jordan Trujillo,2025-08,7414.2,931845,155851,60606,2023-04-29
A00011,Sheri Cardenas,2025-08,7333.56,662393,444487,92176,2024-08-27
A00162,Timothy Jensen,2025-08,12204.2,348374,101514,144427,2022-10-05
A00474,Kelly Simmons,2025-08,1792.58,827120,180361,73463,2023-09-27
A00340,Megan Harvey,2025-08,11848.06,162429,75516,134145,2023-09-28
A00222,Cody Peters,2025-08,7125.52,651861,184108,41676,2023-05-03
A00274,Kevin Smith,2025-08,11534.78,406675,15262,124482,2024-04-19
A00418,Alison Humphrey,2025-08,18806.42,932822,150328,87474,2022-11-02
A00348,Erica Hoffman,2025-08,17310.89,943262,236645,180966,2023-03-22
A00121,Eddie Alexander,2025-08,10667.53,895944,239770,186248,2025-05-12
A00355,Jennifer Rogers,2025-08,8490.4,844357,71628,25905,2023-05-07
A00458,Hayden Frazier,2025-08,18129.86,180575,135656,180368,2025-04-26
A00283,Kirk Coleman,2025-08,7212.34,230444,421238,165377,2025-04-26
A00038,Lisa Baxter,2025-08,19073.91,696869,294921,125355,2024-05-07
A00192,Ryan Obrien,2025-08,1027.34,357153,181408,93746,2025-04-07
A00218,Erin Marshall,2025-08,18714.24,433523,20302,121036,2024-08-28
A00377,Amber Baker,2025-08,10948.46,122147,348287,174290,2024-06-18
A00310,Amanda Newman,2025-08,468.13,655863,458914,162188,2022-09-23
A00394,Ethan Bennett,2025-08,8106.12,591683,95179,154350,2023-03-10
A00285,Christopher Richardson,2025-08,11882.31,756228,303433,171955,2023-02-26
A00178,Aaron Moore,2025-08,7981.82,776420,142120,85548,2025-04-11
A00340,Jessica Glass,2025-08,18370.72,560179,344676,189432,2025-06-07
A00077,Linda Wilson,2025-08,1176.93,622293,258209,5366,2024-11-05
A00041,Alejandro Erickson,2025-08,11714.65,647548,393956,61759,2025-06-17
A00107,Heather Green,2025-08,1637.16,485962,41954,99147,2025-03-12
A00488,Michelle Malone,2025-08,593.99,403955,259234,113398,2025-01-04
A00086,Victor Ramos,2025-08,12028.87,694169,216121,33552,2025-03-09
A00083,Benjamin Merritt,2025-08,12328.95,475646,293091,177213,2024-01-30
A00074,Eric Burgess Jr.,2025-08,19979.96,975774,267037,151120,2024-11-07
A00374,Sharon Miller,2025-08,837.22,31798,330751,198355,2024-03-23
A00486,Pamela Wilson DVM,2025-08,17860.83,463172,301402,172246,2023-01-10
A00067,Amy Wheeler,2025-08,17765.02,113254,311873,55414,2023-01-21
A00045,Gina Valenzuela,2025-08,9498.7,17222,182434,193013,2025-07-18
A00239,Mr. Charles Sullivan,2025-08,8989.16,158748,125647,110593,2023-01-10
A00030,Joseph Walter,2025-08,15031.39,703665,149876,54664,2025-03-28
A00254,Katherine Miranda,2025-08,6185.7,466645,183380,88186,2024-03-02
A00440,Michael Reyes,2025-08,11758.47,831609,164873,177560,2023-01-24
A00338,Jennifer Saunders,2025-08,8154.5,524415,220183,28515,2024-07-30
A00316,Natasha Robles,2025-08,1888.88,635550,231080,73300,2023-09-05
A00356,Manuel Mathews,2025-08,9707.41,447095,463265,94935,2022-10-04
A00210,Richard Rivera,2025-08,9925.98,877465,38286,81963,2022-12-10
A00453,Sarah Hernandez,2025-08,1211.81,469819,369262,50797,2024-05-11
A00246,Susan Montes,2025-08,10133.14,82696,341806,167726,2024-10-15
A00366,Dawn Fowler,2025-08,9542.12,330782,438977,173901,2024-12-09
A00289,April Andersen,2025-08,3094.9,382475,225267,6354,2024-09-21
A00350,Wendy Simon,2025-08,5839.15,777962,261156,180061,2025-06-15
A00166,Samuel Johnson,2025-08,5450.06,373389,95005,186826,2022-12-14
A00114,Hannah Butler,2025-08,14329.39,494811,478526,47515,2025-05-17
A00158,Austin Hurst,2025-08,12294.06,206005,408252,164477,2024-05-25
A00432,Tara Phillips,2025-08,338.02,782921,186707,82127,2024-01-05
A00056,Thomas White,2025-08,13536.91,315657,486297,106742,2024-02-20
A00074,Corey Ayala,2025-08,2998.26,56285,197937,47275,2025-04-09
A00254,Andrea Shields,2025-08,10102.18,218737,492170,137430,2022-09-12
A00117,Steven Compton,2025-08,11766.29,153387,28189,12799,2023-11-07
A00324,Michael Harris,2025-08,892.08,44356,447272,107760,2025-06-21
A00306,Michael Mendez,2025-08,6224.85,755229,335892,61069,2024-12-09
A00095,Tina Bird,2025-08,3585.24,242044,90515,131157,2024-05-13
A00055,Matthew Evans,2025-08,9909.87,786497,234413,158475,2024-03-07
A00209,Trevor Best,2025-08,6928.09,684731,286080,129698,2025-01-02
A00361,Scott Foster,2025-08,15350.63,132852,2075,89792,2025-03-22
A00477,Taylor Miller,2025-08,10966.05,329634,270883,107872,2022-09-14
A00179,Christopher Cameron,2025-08,2788.89,25900,104431,70555,2022-09-24
A00446,Albert Herrera,2025-08,19223.64,477651,94661,71253,2024-10-09
A00062,Christina Petersen,2025-08,13196.62,87933,111747,54330,2023-03-20
A00184,Ronald Long,2025-08,13432.98,899800,245304,147194,2023-05-05
A00217,Michelle Potts,2025-08,1976.5,144767,132238,39500,2024-02-25
A00458,Stephanie Orozco,2025-08,2971.05,204716,250853,29820,2024-07-22
A00115,Arthur Miller,2025-08,16888.22,197199,71504,147157,2024-04-09
A00005,Alicia Chen,2025-08,15914.0,581713,183413,146555,2023-10-24
A00166,Sandy Haley,2025-08,1961.31,759372,376965,152544,2025-01-03
A00361,James Black,2025-08,9663.44,121749,265830,17839,2022-10-05
A00111,Latoya Stokes,2025-08,14818.41,864359,361197,31636,2022-09-21
A00386,Kristina Abbott,2025-08,5550.46,820674,75766,37149,2024-12-17
A00293,Jade Huynh,2025-08,3477.71,681424,220340,9185,2023-03-28
A00127,David Paul,2025-08,3390.51,414147,191565,121430,2025-03-01
A00267,Nicole Sanchez,2025-08,3351.87,274902,322306,29360,2023-12-30
A00088,Jesse White,2025-08,18742.13,968829,37738,116733,2022-10-12
A00174,Kaylee Lewis,2025-08,2450.42,667807,176808,23872,2025-08-05
A00260,Thomas Carlson,2025-08,6276.24,396262,429858,53818,2025-07-31
A00148,Diana Hawkins,2025-08,7119.42,297500,63520,9709,2024-10-15
A00273,Rachel Monroe,2025-08,17595.29,417808,45267,64186,2022-11-23
A00215,Jenny Adams,2025-08,6325.54,649206,253654,3159,2022-12-18
A00286,Alexis Mcdonald,2025-08,7939.18,298492,456979,122873,2023-07-17
A00247,Hannah Herrera,2025-08,5525.34,670820,152678,97685,2022-10-07
A00267,Jesse Harris,2025-08,11912.46,412119,395521,131805,2023-07-01
A00219,Adam Davis,2025-08,15472.95,791483,58197,121837,2024-03-29
A00152,Lindsey Barber,2025-08,2942.78,418160,241062,139569,2023-09-15
A00374,Susan Edwards,2025-08,15337.52,490433,350454,187209,2025-08-05
A00103,Joshua Brock,2025-08,12231.36,210599,220609,110576,2023-06-14
A00378,Robert Wagner,2025-08,15442.39,234285,448621,151915,2025-07-12
A00189,Kristine Porter,2025-08,14199.29,736031,355562,45205,2023-11-26
A00444,Diane Hernandez,2025-08,17956.51,191320,271536,95878,2022-10-29
A00474,Billy Berg,2025-08,9428.57,713635,403873,22748,2023-01-29
A00408,Joshua Riley,2025-08,7524.19,329178,436436,143802,2024-12-16
A00224,Gary Gray,2025-08,16929.61,388227,412217,112379,2023-06-02
A00058,Anthony Watts,2025-08,19473.23,844139,231743,105998,2025-05-04
A00108,Joseph Woodward,2025-08,12033.44,280106,275404,185092,2024-03-22
A00014,Benjamin Reed,2025-08,121.49,749657,335144,119079,2023-05-01
A00321,Darren Underwood,2025-08,9171.42,964321,138003,37064,2023-03-14
A00411,Sarah Mccoy,2025-08,8113.22,52017,338074,76451,2025-07-15
A00161,Alexa Burgess,2025-08,758.35,351648,291911,99190,2023-05-19
A00344,David Williams,2025-08,1009.83,577646,352378,193384,2022-12-15
A00314,Jessica Pearson,2025-08,8420.13,199643,490846,32093,2024-02-22
A00106,Priscilla Peters,2025-08,7400.15,223234,16367,12612,2024-01-11
A00289,Gina Lopez,2025-08,1568.74,207268,474430,100748,2024-12-25
A00496,Nathaniel Parker,2025-08,6760.56,900299,441747,122448,2024-09-13
A00463,Christopher Davis,2025-08,13208.17,705066,499667,67671,2025-06-19
A00244,Cristian Perez,2025-08,590.54,641342,18336,95455,2025-01-07
A00227,Jennifer Howell,2025-08,18492.2,477731,39101,138783,2024-07-24
A00194,Samantha Le,2025-08,14276.69,813848,73177,65987,2025-01-14
A00131,Kristi Harrison,2025-08,18126.2,562545,102689,4281,2022-12-20
A00039,Jack Clark,2025-08,1849.3,86994,421758,131323,2025-04-17
A00275,Summer Hernandez,2025-08,15495.05,362552,241916,58531,2023-11-05
A00038,Virginia Stone,2025-08,9033.11,826615,2075,186321,2023-06-04
A00479,Kyle Clark,2025-08,8660.0,329008,149376,30243,2023-06-20
A00049,Michael Williams MD,2025-08,6634.78,293670,468281,146502,2025-06-22
A00297,David Ochoa,2025-08,298.4,823306,73607,62701,2025-05-22
A00235,David Short,2025-08,15474.28,2661,257730,118766,2022-12-16
A00311,Morgan Hayes,2025-08,11453.71,97798,475881,7810,2025-07-07
A00187,Mr. Richard Carey,2025-08,4703.22,530501,429801,7179,2024-06-01
A00098,Rachel Williams,2025-08,18957.3,432968,435665,149440,2025-05-15
A00459,Jerry Butler,2025-08,14286.59,267634,484095,57627,2023-03-06
A00011,Mr. Brian Short MD,2025-08,6353.44,590948,275703,168891,2025-06-27
A00299,Emily Collins,2025-08,1305.68,403759,396250,20219,2023-01-05
A00027,Peter Douglas,2025-08,4093.18,333746,97761,150919,2025-03-22
A00027,Mark Hughes,2025-08,7671.99,689550,255245,69979,2024-10-15
A00309,Briana Werner,2025-08,13164.7,544047,470112,179407,2024-02-24
A00043,Debbie Harris,2025-08,7595.71,586261,23856,160463,2025-06-11
A00264,James Long,2025-08,18823.66,775893,368790,183713,2024-08-03
A00293,Ronald Stark,2025-08,19742.2,292396,368642,34564,2025-04-22
A00157,Melinda Cook,2025-08,15435.7,470587,128368,46158,2023-04-26
A00099,Elizabeth Jennings,2025-08,969.89,442769,372182,174939,2024-03-16
A00314,Anthony Campbell,2025-08,3321.26,340793,25222,35180,2024-10-23
A00382,Dr. James Alvarez,2025-08,6120.98,519805,447492,165101,2023-09-14
A00474,Heather Reed,2025-08,9183.2,841653,435349,32214,2022-10-20
A00119,Robert Foster,2025-08,7498.71,678780,368698,103241,2024-08-27
A00331,Joshua Nelson,2025-08,4429.0,175070,454912,54780,2024-03-24
A00068,Joel Hayes,2025-08,6384.38,591395,173993,18562,2023-06-04
A00322,Mark Henderson,2025-08,1901.67,521099,302847,137569,2024-04-25
A00157,Christopher Baxter,2025-08,8444.36,609728,432322,149845,2025-02-02
A00089,Martin Andrade,2025-08,9218.52,55635,185233,42487,2024-10-29
A00361,Brian Murphy,2025-08,3779.39,326656,407135,100,2024-03-26
A00037,Bradley Romero,2025-08,19978.83,358214,379757,74589,2023-08-09
A00387,Douglas Lawson,2025-08,11724.2,324384,362287,40307,2024-08-19
A00368,Adrian Collins,2025-08,25.21,920527,324731,8787,2025-02-22
A00050,Jesse Lewis,2025-08,14994.87,69884,64153,108051,2025-06-24
A00340,Jeffrey Salas,2025-08,14923.97,715542,31879,192448,2022-12-29
A00271,Michelle Price,2025-08,11927.12,604269,241380,35262,2023-07-03
A00264,Rachel Gonzales,2025-08,1244.77,913066,441927,105188,2024-02-16
A00372,Steve Hamilton,2025-08,11022.55,996669,3783,112211,2024-04-14
A00427,Denise Baker,2025-08,13997.99,875627,435882,105977,2024-12-14
A00496,Daniel Brown,2025-08,14886.3,201995,52745,138535,2023-03-27
A00318,Brooke Burns,2025-08,17094.55,437792,66023,59916,2023-04-25
A00093,Brian Bailey,2025-08,607.37,509929,406538,160843,2024-05-18
A00364,Jordan Wallace,2025-08,8406.38,144211,364367,99256,2024-08-24
A00102,Brian Richardson,2025-08,15124.37,879606,259598,42586,2024-03-04
A00482,Eric Chang,2025-08,9462.9,997164,486960,114406,2024-10-01
A00148,Kelly Rhodes,2025-08,7470.45,854650,90462,1647,2024-06-29
A00077,George Potts,2025-08,7563.4,826180,404826,164614,2024-05-04
A00075,Carl Middleton,2025-08,6020.87,848153,63429,29672,2023-02-11
A00272,Joel Pennington,2025-08,13585.36,754984,373204,124712,2022-12-04
A00431,Mr. Jacob Chavez,2025-08,2842.63,407964,162231,129026,2024-12-21
A00408,Patricia Juarez,2025-08,11595.69,79338,75010,31644,2022-10-21
A00018,Courtney Clark,2025-08,7097.27,617132,460989,70876,2023-04-24
A00459,Scott Calderon,2025-08,19987.0,925996,329791,175138,2023-01-28
A00485,Peter Giles,2025-08,19313.45,240704,432422,22862,2022-10-09
A00022,Jenna Molina,2025-08,5620.65,528054,127955,14208,2023-02-14
A00176,Penny Reeves,2025-08,16330.39,383102,125461,26823,2024-08-15
A00085,Kayla Schmidt,2025-08,10843.25,99351,33427,159056,2025-04-04
A00329,Karen Lara,2025-08,211.0,783518,91429,162089,2024-05-30
A00038,George Watkins,2025-08,3281.47,572427,315839,64732,2024-02-18
A00190,James Walters,2025-08,9.14,107283,324533,92932,2024-01-08
A00038,Amber Wilson,2025-08,6302.56,828946,386805,70316,2024-12-05
A00378,Christopher Booth,2025-08,17157.0,77041,217915,36377,2023-07-11
A00432,Kelsey Mcmahon,2025-08,13504.36,128464,290104,20644,2025-07-08
A00224,Joanna Montes,2025-08,19615.71,719593,408355,111632,2024-04-09
A00376,Terri Harris,2025-08,7453.62,76988,359236,134635,2024-05-13
A00426,Heather Sanders,2025-08,12934.88,383493,349637,122754,2022-09-25
A00411,Charles Cantu,2025-08,12278.92,538130,400041,119563,2025-02-16
A00426,Sherry Clark,2025-08,19754.22,355960,75971,128209,2023-04-23
A00025,Melissa Ross,2025-08,19355.14,806202,22543,175812,2022-08-28
A00274,Thomas Beltran,2025-08,16385.32,5223,390571,168144,2023-08-26
A00358,Sandra Murphy,2025-08,19046.7,14824,223255,111105,2025-03-15
A00207,Jennifer Lewis,2025-08,10467.26,618805,50889,2143,2023-03-04
A00439,Samuel Cooper,2025-08,13099.18,171344,70623,114521,2024-12-26
A00173,Walter Dean,2025-08,1552.82,564536,159144,103251,2024-04-09
A00336,Robert Reid,2025-08,18697.68,208168,274462,110254,2024-03-13
A00312,Amy Jefferson,2025-08,7075.62,416964,151056,159318,2023-08-10
A00249,Susan Rivera,2025-08,12100.12,734069,273111,171511,2023-08-27
A00049,Julian Ball,2025-08,17290.82,558790,161542,144106,2022-09-11
A00280,Angela Snow,2025-08,14821.38,798099,181337,173331,2024-10-18
A00356,Thomas Bush,2025-08,16632.54,996382,232578,15095,2025-05-12
A00430,Laura Warner,2025-08,16775.46,785597,430322,34555,2023-08-07
A00415,Danielle Parsons,2025-08,3973.42,335480,216881,193660,2024-12-25
A00308,Michael Martinez,2025-08,9574.19,652189,329659,86796,2024-06-10
A00239,James Hubbard,2025-08,137.49,337327,266811,82746,2025-05-01
A00251,Carl Chambers,2025-08,7503.91,472107,226753,77224,2025-02-19
A00436,Kim Smith,2025-08,11702.27,235096,40111,29825,2022-11-23
A00272,Christopher Mcbride,2025-08,8006.49,752096,226157,168455,2024-05-10
A00054,Anthony Williams,2025-08,18778.58,661339,230303,182205,2023-04-20
A00324,Peter Erickson,2025-08,5685.75,353086,310892,58449,2024-05-30
A00139,Michelle Gibson,2025-08,19317.04,421583,66881,295,2025-08-03
A00087,Jose Kennedy,2025-08,11195.11,286231,161946,67513,2024-02-26
A00212,Kathy Henderson,2025-08,4267.01,493224,474634,123937,2024-03-11
A00149,James Wiley,2025-08,19395.64,444795,424027,120647,2023-07-09
